domain,resolves,http_status,https_status,redirect_url
amazonecho.at,True,200,,https://www.amazon.de/dp/B06ZXQV6P8/ref=nav_shopall_k_echo_rad
amazonecho.blackfriday,True,200,,https://www.amazon.com/alexa/shop-echo-devices?ref_=nav_sul_ods_ha_echo_cp_0_2_4_2
amazonecho.club,True,200,,https://www.amazon.com/dp/B06XCM9LJ4/ref=as_li_ss_tl?ie=UTF8&linkCode=sl1&tag=amznipecho-20&linkId=513a9c18add166160a1dfbf91ca03687
amazonecho.co.at,True,200,,https://www.amazon.de/dp/B06ZXQV6P8/ref=nav_shopall_k_echo_rad
amazonecho.co.za,True,200,,https://www.amazon.com/alexa/shop-echo-devices?ref_=nav_sul_ods_ha_echo_cp_0_2_4_2
amazonecho.com,True,200,,https://www.amazon.com/dp/B06XCM9LJ4/ref=as_li_ss_tl?ie=UTF8&linkCode=sl1&tag=amazonecho.com-20&linkId=85b702c29ca63122a2b8f8f10d051814
amazonecho.cz,True,503,,
amazonecho.fi,True,200,,https://www.amazon.com/alexa/shop-echo-devices?ref_=nav_sul_ods_ha_echo_cp_0_2_4_2
amazonecho.fr,True,200,,https://www.amazon.com/alexa/shop-echo-devices?ref_=nav_sul_ods_ha_echo_cp_0_2_4_2
amazonecho.info,True,200,,https://www.amazon.com/dp/B06XCM9LJ4/ref=as_li_ss_tl?ie=UTF8&linkCode=sl1&tag=amznipecho-20&linkId=513a9c18add166160a1dfbf91ca03687
amazonecho.it,True,200,,https://www.amazon.com/alexa/shop-echo-devices?ref_=nav_sul_ods_ha_echo_cp_0_2_4_2
amazonecho.mobi,True,200,,https://www.amazon.com/dp/B06XCM9LJ4/ref=as_li_ss_tl?ie=UTF8&linkCode=sl1&tag=amznipecho-20&linkId=513a9c18add166160a1dfbf91ca03687
amazonecho.net,True,200,,https://www.amazon.com/dp/B06XCM9LJ4/ref=as_li_ss_tl?ie=UTF8&linkCode=sl1&tag=amznipecho-20&linkId=513a9c18add166160a1dfbf91ca03687
amazonecho.online,True,200,,https://www.amazon.com/alexa/shop-echo-devices?ref_=nav_sul_ods_ha_echo_cp_0_2_4_2
amazonecho.org,True,200,,https://www.amazon.com/dp/B06XCM9LJ4/ref=as_li_ss_tl?ie=UTF8&linkCode=sl1&tag=amznipecho-20&linkId=513a9c18add166160a1dfbf91ca03687
amazonecho.ru,True,200,,https://www.amazon.com/alexa/shop-echo-devices?ref_=nav_sul_ods_ha_echo_cp_0_2_4_2
amazonecho.webcam,True,200,,https://www.amazon.com/alexa/shop-echo-devices?ref_=nav_sul_ods_ha_echo_cp_0_2_4_2
amazonechoaudio.com,True,200,,https://www.amazon.com/dp/B06XCM9LJ4/ref=as_li_ss_tl?ie=UTF8&linkCode=sl1&tag=amznipecho-20&linkId=513a9c18add166160a1dfbf91ca03687
amazonechodot.com,True,200,,https://www.amazon.com/gp/product/B01DFKC2SO/ref=as_li_ss_tl?ref=ODS_HA_B_surl&linkCode=sl1&tag=amznipechodot-20&linkId=2b5dce4cee0ca069249cd12eaf18bac7
amazonechodot.info,True,200,,https://www.amazon.com/gp/product/B01DFKC2SO/ref=as_li_ss_tl?ref=ODS_HA_B_surl&linkCode=sl1&tag=amznipechodot-20&linkId=2b5dce4cee0ca069249cd12eaf18bac7
amazonechodot.net,True,200,,https://www.amazon.com/gp/product/B01DFKC2SO/ref=as_li_ss_tl?ref=ODS_HA_B_surl&linkCode=sl1&tag=amznipechodot-20&linkId=2b5dce4cee0ca069249cd12eaf18bac7
amazonechodot.org,True,200,,https://www.amazon.com/gp/product/B01DFKC2SO/ref=as_li_ss_tl?ref=ODS_HA_B_surl&linkCode=sl1&tag=amznipechodot-20&linkId=2b5dce4cee0ca069249cd12eaf18bac7
amazonechoframes.com,True,200,,https://www.amazon.com/b?node=116898096011&ie=UTF8
amazonechoframes.org,True,200,,https://www.amazon.com/b?ie=UTF8&node=116898096011
amazonechohelp.com,True,403,,
amazonechonewsbrief.com,True,200,,https://www.amazon.com/dp/B06XCM9LJ4/ref=as_li_ss_tl?ie=UTF8&linkCode=sl1&tag=amznipecho-20&linkId=513a9c18add166160a1dfbf91ca03687
amazonechoplus.com,True,200,,https://www.amazon.com/gp/product/B07Z6ZV54B?ref=ODS_HA_ld_surl
amazonechoplus.xyz,True,200,,https://www.amazon.com/gp/product/B07Z6ZV54B?ref=ODS_HA_ld_surl
amazonechopop.com,True,200,,https://www.amazon.com:443/dp/B09ZXJDSL5?red=ods_pr_co
amazonechosetup.com,True,403,,
amazonechoshow.com,True,200,,https://www.amazon.com/dp/B0BLS3Y632?ref=ods_surl_rs
amazonechoshowkids.com,True,200,,https://www.amazon.com/dp/B08LMSC4WZ
amazonechostudio.fr,True,200,,https://www.amazon.fr/gp/product/B07NQDHC7S/
amazonechostudio.it,True,200,,https://www.amazon.it/gp/product/B07NQDHC7S/
amazonechosupport.com,True,200,,https://www.amazon.com/dp/B06XCM9LJ4/ref=as_li_ss_tl?ie=UTF8&linkCode=sl1&tag=amznipecho-20&linkId=513a9c18add166160a1dfbf91ca03687
amazonecosystem.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonecredit.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazoned.com,True,202,202,https://www.amazon.com:443/
amazonede.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonedgecache.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonedgelocations.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazoneducate.com,True,,,
amazonedv.at,True,308,,
amazonedv.fr,True,308,,
amazonedv.it,True,308,,
amazonee.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
amazoneinternational.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonekindle.info,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
amazonelasticache.com,True,200,,https://aws.amazon.com/
amazonelasticache.info,True,200,,https://aws.amazon.com/
amazonelasticache.net,True,200,,https://aws.amazon.com/
amazonelasticache.org,True,200,,https://aws.amazon.com/
amazonelasticblockstore.fr,True,200,,https://aws.amazon.com/
amazonelasticblockstore.it,True,200,,https://aws.amazon.com/
amazonelection.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonelectronicgifting.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonelectronics.info,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
amazonelectronics.net,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonelectronics.org,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
amazonelementals.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonelements.at,True,200,,https://www.amazon.com/stores/page/8D4A4673-9AD7-4EAD-AA11-64046D479AF4
amazonelements.club,True,429,,
amazonelements.com,True,503,,
amazonelements.fr,True,200,,https://www.amazon.com/stores/page/8D4A4673-9AD7-4EAD-AA11-64046D479AF4
amazonelements.info,True,429,,
amazonelements.it,True,429,,
amazonelements.net,True,429,,
amazonelements.org,True,429,,
amazonelements.xyz,True,429,,
amazonelettronica.it,True,200,,https://www.amazon.it/
amazonellipsis.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonemail.com,True,200,200,https://www.amazon.com/ap/signin?openid.pape.max_auth_age=3600&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fpreferences%2Fsubscriptions%2Fyour-subscriptions%2Fbrowse-all-subscriptions%2F%3Fref%3Dsd_allcatpop_gss%2F&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=outbound_comm_preferences_us&openid.mode=checkid_setup&language=en_US&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&pageId=loginCheckout-outbound_comm_preferences_us&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0
amazonemail.info,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonemail.net,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonemails.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
amazonemberartlinetv.com,True,200,,
amazonemobilepayments.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
amazonemployees.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonencore.biz,True,200,,https://amazonpublishing.amazon.com/
amazonencore.fr,True,202,,https://www.amazon.fr/
amazonencore.info,True,200,,https://amazonpublishing.amazon.com/
amazonencore.it,True,,,
amazonencore.me,True,200,,https://www.aboutamazon.eu/
amazonencore.net,True,200,,https://amazonpublishing.amazon.com/
amazonencore.org,True,200,,https://amazonpublishing.amazon.com/
amazonencorebooks.com,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=283155&linkCode=sl2&tag=amznipbooks-20&linkId=d2297f1243b98eb7b649753d564b15f1
amazonencoreedition.com,True,200,,https://amazonpublishing.amazon.com/
amazonenecuador.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonengineering.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonenmexico.com,True,202,202,https://www.amazon.com.mx:443/
amazonepn.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonereader.info,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazones.fr,True,200,,https://www.amazon.fr/
amazonese.com,True,202,202,https://www.amazon.com:443/
amazonesecure.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazoneshop.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=07057771cdf5019fb44a6e88c747a894
amazonespanol.info,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
amazonest.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonews.net,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonex.com,True,202,202,https://www.amazon.com:443/
amazonexclusive.fr,True,202,,https://www.amazon.fr/
amazonexclusive.it,True,200,,https://www.amazon.it/
amazonexclusives.fr,True,202,,https://www.amazon.fr/
amazonexclusives.it,True,200,,https://www.amazon.it/
amazonexclusivesdeals.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonexecutivepartnersummit.com,True,200,,
amazonexpress.info,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonexpressdelivery.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazoneyetrack.com,True,200,,https://www.amazon.com/dp/B00OC0USA6
amazoneyetracking.com,True,200,,https://www.amazon.com/dp/B00OC0USA6
amazonfabric.at,True,202,,https://www.amazon.de/
amazonfabric.co.at,True,200,,https://www.amazon.de/
amazonfabric.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonfabric.fr,True,202,,https://www.amazon.fr/
amazonfabric.info,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonfabric.it,True,200,,https://www.amazon.it/
amazonfabric.net,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonfabric.org,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonfabrics.at,True,200,,https://www.amazon.de/
amazonfabrics.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonfabrics.info,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonfabrics.net,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonfabrics.org,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonfamily.com,True,403,,
amazonfan.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonfan.net,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonfashion.com,True,200,200,https://www.amazon.com/b/ref=fs_xg_xgl_lp_surl?node=7141123011
amazonfashion.fr,True,202,,https://www.amazon.fr/
amazonfashion.info,True,503,,
amazonfashion.it,True,200,,https://www.amazon.it/
amazonfashion.net,True,503,,
amazonfashion.nyc,True,503,,
amazonfashion.org,True,503,,
amazonfashionweek.nyc,True,503,,
amazonfba.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonfba.info,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonfctours.cz,True,,,
amazonfeedback.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonfersh.com,True,200,,https://www.amazon.com:443/alm/storefront?almBrandId=QW1hem9uIEZyZXNo
amazonfilm.com,True,200,200,https://www.amazon.com:443/dvds-used-hd-action-comedy-oscar/b?ie=UTF8&node=130
amazonfilm.it,True,200,,https://www.amazon.it/
amazonfilm.net,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonfilmmaking.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonfinance.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonfinancial.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonfind.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonfinds.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
amazonfine.art,True,200,,https://www.amazon.com/b?ie=UTF8&node=6685269011&tag=art_mag-20&ref_=art_mag
amazonfinejewelry.net,True,200,200,https://www.amazon.com:443/jewelry-watches-engagements-rings-diamonds/b?ie=UTF8&node=3367581
amazonfire-tv.info,True,200,,https://www.amazon.com/b/ref=ods_dom_smp?node=8521791011
amazonfire.at,True,200,,https://www.amazon.de/
amazonfire.co.at,True,200,,https://www.amazon.de/
amazonfire.fr,True,202,,https://www.amazon.fr/
amazonfire.info,True,200,,https://www.amazon.com/dp/B00KC6I06S
amazonfire.it,True,200,,https://www.amazon.it/
amazonfire.mobi,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonfire.net,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
amazonfire.org,True,200,,https://www.amazon.com/dp/B00KC6I06S
amazonfirecase.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
amazonfirecube.ae,True,202,,https://www.amazon.com/
amazonfirecube.at,True,200,,https://www.amazon.de/
amazonfirecube.fr,True,202,,https://www.amazon.fr/
amazonfirecube.info,True,200,,https://www.amazon.com/dp/B09BZZ3MM7?ref-ods_surl_ge
amazonfirecube.it,True,200,,https://www.amazon.it/
amazonfirefly.com,True,200,,https://www.amazon.com/dp/B00EOE0WKQ
amazonfirehd.at,True,200,,https://www.amazon.de/
amazonfirehd.com,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?&node=6669703011&linkCode=sl2&tag=amznipdevice-20&linkId=b346db77eadf5ac338f5410cc2a35977
amazonfirehd.fr,True,202,,https://www.amazon.fr/
amazonfirehd.it,True,200,,https://www.amazon.it/
amazonfirehd.net,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?&node=6669703011&linkCode=sl2&tag=amznipdevice-20&linkId=b346db77eadf5ac338f5410cc2a35977
amazonfirehd10.com,True,200,,https://www.amazon.com/dp/B08BX7FV5L
amazonfirehd10kidspro.com,True,200,,https://www.amazon.com:443/dp/B0BL6DCNGR?ref=ods_surl_tgnsten_mer
amazonfirehd10plus.com,True,200,,https://www.amazon.com/dp/B08F6FYN6B
amazonfirehd10plus.info,True,200,,https://www.amazon.com/dp/B08F6FYN6B
amazonfirehd10plus.net,True,200,,https://www.amazon.com/dp/B08F6FYN6B
amazonfirehd10plus.org,True,200,,https://www.amazon.com/dp/B08F6FYN6B
amazonfiremax.com,True,503,,
amazonfiremax.info,True,200,,https://www.amazon.com/dp/B0B1VQ1ZQY/ref=ods_surl_stne
amazonfiremax11.com,True,200,,https://www.amazon.com/dp/B0B1VQ1ZQY/ref=ods_surl_stne
amazonfiremax11.info,True,200,,https://www.amazon.com/dp/B0B1VQ1ZQY/ref=ods_surl_stne
amazonfiremax11.net,True,200,,https://www.amazon.com/dp/B0B1VQ1ZQY/ref=ods_surl_stne
amazonfiremax11.org,True,200,,https://www.amazon.com/dp/B0B1VQ1ZQY/ref=ods_surl_stne
amazonfiremax11.xyz,True,200,,https://www.amazon.com/dp/B0B1VQ1ZQY/ref=ods_surl_stne
amazonfirephone.com,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?node=2102313011&linkCode=sl2&tag=amznipdevice-20&linkId=50dfab05edf5ab113c2734ea9070a381
amazonfirereview.info,True,200,,https://www.amazon.com/dp/B00KC6I06S
amazonfiresdk.com,True,404,,
amazonfirestore.info,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
amazonfiretablet.info,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
amazonfiretube.com,True,200,,https://www.amazon.com/dp/B09BZZ3MM7?ref-ods_surl_ge
amazonfiretv.com,True,200,200,https://www.amazon.com/firetv/
amazonfiretv.info,True,200,,https://www.amazon.com/gp/product/B00U3FPN4U/ref=as_li_tl?ie=UTF8&camp=1789&creative=9325&creativeASIN=B00U3FPN4U&linkCode=as2&tag=amznipdevice-20&linkId=RG7XPOBHEYFTKMCD
amazonfiretv.mobi,True,200,,https://www.amazon.com/b/ref=ods_dom_smp?node=8521791011
amazonfiretv.net,True,200,,https://www.amazon.com/b/ref=ods_dom_smp?node=8521791011
amazonfiretv.org,True,200,,https://www.amazon.com/gp/product/B00U3FPN4U/ref=as_li_tl?ie=UTF8&camp=1789&creative=9325&creativeASIN=B00U3FPN4U&linkCode=as2&tag=amznipdevice-20&linkId=RG7XPOBHEYFTKMCD
amazonfiretv.tube,True,200,,https://www.amazon.com/b/ref=ods_dom_smp?node=8521791011
amazonfiretvblaster.icu,True,200,,https://www.amazon.com/dp/B075F9PYGR
amazonfiretvedition.co.in,True,200,,https://www.amazon.in/b/ref=s9_acss_bw_cg_SIGNBOLP_5a1_w?node=22817284031
amazonfiretvedition.com,True,200,,https://www.amazon.com/b/ref=s9_acss_bw_sc_FTVCPht_ar_s4_w?node=18067453011
amazonfiretvstick.at,True,200,,https://www.amazon.de/dp/B00KAKPZYG
amazonfiretvstick.co.at,True,200,,https://www.amazon.de/dp/B00KAKPZYG
amazonfiretvstick.com,True,200,,https://www.amazon.com/dp/B0791TX5P5
amazonfiretvstick.fr,True,200,,https://www.amazon.com/dp/B00GDQ0RMG
amazonfiretvstick.info,True,200,,https://www.amazon.com/dp/B0791TX5P5
amazonfiretvstick.it,True,404,,
amazonfiretvstick.net,True,200,,https://www.amazon.com/dp/B0791TX5P5
amazonfiretvstick.org,True,200,,https://www.amazon.com/dp/B0791TX5P5
amazonfiretvstick.ru,True,200,,https://www.amazon.com/dp/B00GDQ0RMG
amazonflagship.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonflame.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonflex.com,True,200,200,https://flex.amazon.com:443/
amazonflex.fr,True,202,,https://www.amazon.fr/
amazonflex.it,True,200,,https://www.amazon.it/
amazonflex.net,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
